id,match_api_id,match_date,away_player_7_name,away_player_7_rating,away_player_7_potential
21520,530085,2008-08-31 00:00:00,Jose Maria Guti,83,83
21534,530239,2008-11-08 00:00:00,Miguel Angel,69,72
21545,530250,2008-11-15 00:00:00,Fernando Gago,79,87
21555,530260,2008-11-22 00:00:00,Jesus Vazquez,76,75
21566,530331,2008-11-29 00:00:00,Fernando Gago,79,87
21576,530341,2008-12-07 00:00:00,Romaric,80,85
21578,530343,2008-12-13 00:00:00,Jose Maria Guti,83,83
21594,530359,2008-12-20 00:00:00,David Albelda,79,83
21604,530369,2009-01-04 00:00:00,Marcos Senna,84,86
21615,530380,2009-01-11 00:00:00,Fernando Gago,79,87
21626,530451,2009-01-18 00:00:00,Patxi Martinez Punal,74,78
21629,530094,2008-09-14 00:00:00,Jose Javier Barkero,71,74
21639,530454,2009-01-25 00:00:00,Julian de Guzman,77,82
21649,530464,2009-01-31 00:00:00,Lassana Diarra,81,82
21660,530475,2009-02-07 00:00:00,Mehdi Lacen,68,75
21670,530485,2009-02-15 00:00:00,Lassana Diarra,81,82
21684,530499,2009-02-21 00:00:00,Mehmet Aurelio,77,79
21692,530548,2009-02-28 00:00:00,Lassana Diarra,81,85
21702,530558,2009-03-07 00:00:00,Ignacio Camacho,73,83
21716,530572,2009-03-14 00:00:00,Lassana Diarra,81,85
21727,530583,2009-03-22 00:00:00,Juanma Ortiz,77,79
21734,530590,2009-04-04 00:00:00,Wesley Sneijder,86,89
21744,530109,2008-09-21 00:00:00,Mahamadou Diarra,80,87
21755,530601,2009-04-12 00:00:00,Borja Fernandez,73,79
21765,530611,2009-04-18 00:00:00,Fernando Gago,79,87
21775,530621,2009-04-21 00:00:00,Francisco Javier Casquero,75,83
21781,530627,2009-04-26 00:00:00,Lassana Diarra,81,85
21794,530640,2009-05-02 00:00:00,Yaya Toure,81,86
21807,530653,2009-05-09 00:00:00,Fernando Gago,79,87
21816,530662,2009-05-16 00:00:00,Javi Garcia,70,75
21825,530671,2009-05-24 00:00:00,Mario Suarez,72,78
21835,530682,2009-05-31 00:00:00,Rafael van der Vaart,85,90
21841,530116,2008-09-24 00:00:00,Michel,64,72
21852,530127,2008-09-27 00:00:00,Mahamadou Diarra,80,87
21859,530134,2008-10-05 00:00:00,Hurtado Perez Moises,74,78
21870,530205,2008-10-18 00:00:00,Fernando Gago,79,87
21883,530218,2008-10-26 00:00:00,Francisco Navarro Yeste,80,82
21895,530230,2008-11-02 00:00:00,Fernando Gago,79,87
21898,684585,2009-08-29 00:00:00,Juan Rodriguez,72,79
21913,684734,2009-11-07 00:00:00,Xabi Alonso,84,87
21923,684755,2009-11-21 00:00:00,Mehdi Lacen,75,76
21934,684766,2009-11-29 00:00:00,Xabi Alonso,84,87
21944,684776,2009-12-05 00:00:00,Hernan Dario Bernardello,71,77
21955,684787,2009-12-12 00:00:00,Xabi Alonso,84,87
21965,684804,2009-12-19 00:00:00,Ander Herrera,70,83
21976,684828,2010-01-03 00:00:00,Xabi Alonso,84,87
21986,684844,2010-01-10 00:00:00,Marti Soler,74,80
21997,684866,2010-01-16 00:00:00,Xabi Alonso,84,87
22007,684881,2010-01-24 00:00:00,Fernando,73,77
22009,684596,2009-09-12 00:00:00,Xabi Alonso,84,87
22018,684885,2010-01-30 00:00:00,Xabi Alonso,84,87
22029,684907,2010-02-06 00:00:00,Javi Moreno Marquez,58,66
22039,684924,2010-02-13 00:00:00,Xabi Alonso,84,87
22050,684945,2010-02-21 00:00:00,Bruno Soriano,72,77
22060,684976,2010-02-27 00:00:00,Xabi Alonso,84,87
22071,684999,2010-03-06 00:00:00,Didier Zokora,80,82
22081,685014,2010-03-14 00:00:00,Xabi Alonso,84,87
22092,685036,2010-03-20 00:00:00,Diego Camacho,71,78
22102,685055,2010-03-25 00:00:00,Fernando Gago,78,87
22113,685072,2010-03-28 00:00:00,Paulo Assuncao,77,80
22119,684609,2009-09-20 00:00:00,Vicente Moreno,68,75
22133,685089,2010-04-04 00:00:00,Mahamadou Diarra,79,87
22144,685104,2010-04-10 00:00:00,Sergio Busquets,78,84
22154,685119,2010-04-15 00:00:00,Xabi Alonso,84,87
22165,685140,2010-04-18 00:00:00,Ever Banega,82,86
22175,685153,2010-04-24 00:00:00,Xabi Alonso,84,87
22186,685164,2010-05-02 00:00:00,Javad Nekounam,79,83
22196,685179,2010-05-05 00:00:00,Xabi Alonso,84,87
22207,685197,2010-05-08 00:00:00,Ander Iturraspe,58,65
22217,685211,2010-05-16 00:00:00,Fernando Gago,78,87
22220,684625,2009-09-23 00:00:00,Fernando Gago,78,87
22230,684648,2009-09-26 00:00:00,Roman Martinez,70,70
22241,684663,2009-10-04 00:00:00,Mahamadou Diarra,80,87
22251,684681,2009-10-17 00:00:00,Alvaro Rubio,76,79
22262,684699,2009-10-24 00:00:00,Mahamadou Diarra,80,87
22272,684713,2009-10-31 00:00:00,Fabio Celestini,75,78
22287,875480,2010-08-29 00:00:00,Lassana Diarra,82,85
22293,875668,2010-11-07 00:00:00,Tiago,78,83
22302,875680,2010-11-14 00:00:00,Xabi Alonso,85,87
22312,875692,2010-11-20 00:00:00,Pablo Orbaiz,75,77
22321,875704,2010-11-29 00:00:00,Xabi Alonso,85,87
22331,875718,2010-12-04 00:00:00,Joaquin,80,87
22340,875730,2010-12-12 00:00:00,Xabi Alonso,85,87
22350,875744,2010-12-19 00:00:00,Didier Zokora,81,82
22359,875759,2011-01-03 00:00:00,Lassana Diarra,82,85
22369,875785,2011-01-09 00:00:00,Borja Valero,80,83
22378,875809,2011-01-16 00:00:00,Xabi Alonso,85,87
22397,875513,2010-09-11 00:00:00,Javad Nekounam,78,83
22407,875842,2011-01-23 00:00:00,Sergio Tejera,68,79
22417,875866,2011-01-30 00:00:00,Sami Khedira,80,86
22426,875891,2011-02-06 00:00:00,Gorka Elustondo,69,74
22436,875914,2011-02-13 00:00:00,Xabi Alonso,85,87
22445,875935,2011-02-19 00:00:00,Vicente Iborra,68,72
22455,875716,2011-02-26 00:00:00,Xabi Alonso,85,87
22464,875752,2011-03-03 00:00:00,Ignacio Camacho,72,83
22474,875786,2011-03-06 00:00:00,Xabi Alonso,85,87
22483,875840,2011-03-12 00:00:00,Abel Aguilar,74,78
22493,875880,2011-03-19 00:00:00,Xabi Alonso,85,87
22506,875547,2010-09-18 00:00:00,Sami Khedira,80,86
22512,875912,2011-04-02 00:00:00,Nacho Cases,68,74
22522,875952,2011-04-09 00:00:00,Pepe,84,88
22531,875970,2011-04-16 00:00:00,Sergio Busquets,81,84
22541,875988,2011-04-23 00:00:00,Esteban Granero,78,83
22550,876003,2011-04-30 00:00:00,Jorge Lopez,67,67
22560,875531,2011-05-07 00:00:00,Lassana Diarra,80,85
22569,875501,2011-05-10 00:00:00,Francisco Javier Casquero,72,79
22579,875471,2011-05-15 00:00:00,Pepe,84,88
22588,875447,2011-05-21 00:00:00,Hernan Dario Bernardello,74,77
22606,875562,2010-09-21 00:00:00,Juan Forlin,75,78
22615,875576,2010-09-25 00:00:00,Xabi Alonso,85,87
22625,875592,2010-10-03 00:00:00,Antonio Tomas,73,70
22634,875611,2010-10-16 00:00:00,Xabi Alonso,85,87
22644,875628,2010-10-23 00:00:00,Pape Kouli Diop,70,74
22653,875646,2010-10-30 00:00:00,Xabi Alonso,85,87
22659,1051459,2012-01-22 00:00:00,Ander Iturraspe,73,78
22673,1051744,2011-10-26 00:00:00,Bruno Soriano,82,84
22681,1051752,2011-10-29 00:00:00,Lassana Diarra,82,83
22696,1051767,2011-11-06 00:00:00,Javad Nekounam,76,76
22703,1051774,2011-11-19 00:00:00,Xabi Alonso,86,87
22713,1051784,2011-11-26 00:00:00,Paulo Assuncao,75,75
22725,1051796,2011-12-03 00:00:00,Fabio Coentrao,82,86
22737,1051808,2011-12-10 00:00:00,Sergio Busquets,83,85
22742,1051813,2011-12-17 00:00:00,Xabi Alonso,86,87
22750,1052021,2012-01-07 00:00:00,Mikel Rico,70,73
22760,1051821,2012-01-14 00:00:00,Xabi Alonso,86,87
22776,1051622,2011-08-28 00:00:00,Fabio Coentrao,79,86
22782,1051833,2012-05-02 00:00:00,Xabi Alonso,86,86
22791,1051842,2012-01-28 00:00:00,Antonio Apono,75,77
22801,1051852,2012-02-04 00:00:00,Xabi Alonso,86,87
22809,1051860,2012-02-12 00:00:00,Vicente Iborra,72,73
22819,1051870,2012-02-18 00:00:00,Marcos Gullon,70,76
22834,1051885,2012-02-26 00:00:00,Xabi Alonso,86,86
22846,1051897,2012-03-04 00:00:00,Romaric,75,77
22852,1051903,2012-03-10 00:00:00,Xabi Alonso,86,86
22863,1051914,2012-03-18 00:00:00,Ignacio Camacho,73,77
22873,1051924,2012-03-21 00:00:00,Xabi Alonso,86,86
22886,1051677,2011-09-10 00:00:00,Mehdi Lacen,75,77
22891,1051932,2012-03-24 00:00:00,Xabier Prieto,77,79
22906,1051947,2012-03-31 00:00:00,Esteban Granero,79,81
22911,1051952,2012-04-08 00:00:00,Tino Costa,79,83
22923,1051964,2012-04-11 00:00:00,Xabi Alonso,86,86
22930,1051971,2012-04-14 00:00:00,Miguel Angel de las Cuevas,77,80
22940,1051981,2012-04-21 00:00:00,Sami Khedira,82,85
22957,1051998,2012-04-29 00:00:00,Piotr Trochowski,78,81
22967,1052008,2012-05-05 00:00:00,Nuri Sahin,82,87
22975,1052016,2012-05-13 00:00:00,Pedro Bigas,63,71
22984,1051685,2011-09-18 00:00:00,Xabi Alonso,86,87
22989,1051690,2011-09-21 00:00:00,Xabi Alonso,86,87
22999,1051700,2011-09-24 00:00:00,Jose Movilla,69,69
23016,1051717,2011-10-02 00:00:00,Xabi Alonso,86,87
23027,1051728,2011-10-15 00:00:00,Iriney,74,74
23033,1051734,2011-10-22 00:00:00,Sami Khedira,81,84
23039,1259332,2012-08-19 00:00:00,Tino Costa,79,83
23055,1260147,2012-11-03 00:00:00,Jose Mari,67,75
23064,1260177,2012-11-11 00:00:00,Xabi Alonso,87,87
23074,1260203,2012-11-17 00:00:00,Carlos Gurpegi,74,74
23083,1260225,2012-11-24 00:00:00,Xabi Alonso,87,87
23093,1260262,2012-12-01 00:00:00,Mario Suarez,77,79
23102,1260235,2012-12-08 00:00:00,Xabi Alonso,87,87
23108,1260272,2012-12-16 00:00:00,Juan Forlin,77,78
23121,1260304,2012-12-22 00:00:00,Xabi Alonso,87,87
23131,1260319,2013-01-06 00:00:00,David Zurutuza,74,78
23140,1260331,2013-01-12 00:00:00,Xabi Alonso,87,87
23156,1259985,2012-08-26 00:00:00,Xabi Alonso,86,86
23165,1259981,2013-01-20 00:00:00,Xabi Alonso,87,87
23176,1260005,2013-01-27 00:00:00,Borja Fernandez,68,68
23186,1260026,2013-02-02 00:00:00,Xabi Alonso,87,87
23197,1260048,2013-02-09 00:00:00,Gary Medel,78,82
23207,1260067,2013-02-17 00:00:00,Javi Fuego,78,78
23217,1260088,2013-02-23 00:00:00,Luka Modric,84,89
23226,1260112,2013-03-02 00:00:00,Sergio Busquets,85,89
23236,1260144,2013-03-10 00:00:00,Luka Modric,85,89
23245,1260170,2013-03-16 00:00:00,Fernando Damian Tissone,72,75
23255,1260196,2013-03-30 00:00:00,Luka Modric,84,89
23266,1260004,2012-09-02 00:00:00,Mikel Rico,74,74
23274,1260223,2013-04-06 00:00:00,Pape Kouli Diop,77,78
23284,1260131,2013-04-14 00:00:00,Xabi Alonso,86,86
23293,1260160,2013-04-20 00:00:00,Benat Etxebarria,82,85
23303,1260202,2013-04-27 00:00:00,Michael Essien,81,81
23312,1260241,2013-05-04 00:00:00,Victor Perez,75,77
23322,1260283,2013-05-11 00:00:00,Luka Modric,84,88
23331,1260247,2013-05-08 00:00:00,Francisco Portillo,73,76
23341,1260278,2013-05-26 00:00:00,Michael Essien,81,81
23351,1260303,2013-06-01 00:00:00,David Timor Copovi,71,73
23367,1260022,2012-09-15 00:00:00,Xabi Alonso,87,87
23377,1260044,2012-09-24 00:00:00,Xabi Alonso,87,87
23387,1260063,2012-09-30 00:00:00,Abel Aguilar,76,76
23396,1260080,2012-10-07 00:00:00,Xabi Alonso,87,87
23406,1260097,2012-10-20 00:00:00,Cristian Bustos,69,71
23415,1260121,2012-10-28 00:00:00,Xabi Alonso,87,87
23419,1505556,2013-08-18 00:00:00,Nosa Emanuel Igiebor,76,79
23434,1505908,2013-10-26 00:00:00,Sergio Ramos,86,89
23444,1505918,2013-10-30 00:00:00,Ivan Rakitic,81,84
23455,1505929,2013-11-02 00:00:00,Xabi Alonso,85,85
23465,1505939,2013-11-09 00:00:00,Gorka Elustondo,74,74
23476,1505950,2013-11-23 00:00:00,Asier Illarramendi,80,85
23486,1505960,2013-11-30 00:00:00,Lluis Sastre,71,73
23497,1505971,2013-12-14 00:00:00,Luka Modric,85,88
23507,1505981,2013-12-22 00:00:00,Xabi Alonso,85,85
23517,1505991,2014-01-06 00:00:00,Borja Oubina,75,75
23526,1506000,2014-01-12 00:00:00,Xabi Alonso,85,85
23530,1505574,2013-08-26 00:00:00,Isco,83,87
23539,1506003,2014-01-18 00:00:00,Xabi Alonso,85,85
23550,1506014,2014-01-25 00:00:00,,,
23560,1506024,2014-02-02 00:00:00,Xabi Alonso,85,85
23571,1506035,2014-02-08 00:00:00,Bruno Soriano,80,81
23581,1506045,2014-02-16 00:00:00,Xabi Alonso,85,85
23592,1506056,2014-02-22 00:00:00,Ruben Perez,75,78
23602,1506066,2014-03-02 00:00:00,Xabi Alonso,85,85
23613,1506077,2014-03-09 00:00:00,Mohamed Lamine Sissoko,73,77
23623,1506087,2014-03-15 00:00:00,Xabi Alonso,85,85
23634,1506098,2014-03-23 00:00:00,Sergio Busquets,85,89
23640,1505584,2013-09-01 00:00:00,Mikel Rico,75,77
23654,1506108,2014-03-26 00:00:00,Xabi Alonso,85,85
23665,1506119,2014-03-29 00:00:00,Saul Niguez,71,82
23675,1506129,2014-04-05 00:00:00,Xabi Alonso,85,85
23686,1506140,2014-04-12 00:00:00,Marcos Tebar,71,74
23696,1506150,2014-05-07 00:00:00,Xabi Alonso,85,85
23707,1506161,2014-04-26 00:00:00,Raoul Loe,70,74
23717,1506171,2014-05-04 00:00:00,Seydou Keita,77,77
23727,1506181,2014-05-11 00:00:00,Xabi Alonso,85,85
23736,1506190,2014-05-17 00:00:00,David Lopez,72,78
23741,1505595,2013-09-14 00:00:00,Asier Illarramendi,75,79
23751,1505855,2013-09-22 00:00:00,Pedro Mosquera,69,72
23762,1505866,2013-09-25 00:00:00,Luka Modric,85,88
23772,1505876,2013-09-28 00:00:00,Tiago,80,80
23783,1505887,2013-10-05 00:00:00,Luka Modric,85,88
23793,1505897,2013-10-19 00:00:00,Ignacio Camacho,74,81
23806,1778042,2014-08-25 00:00:00,Fausto Rossi,72,79
23816,1778132,2014-11-01 00:00:00,Toni Kroos,85,88
23826,1778142,2014-11-08 00:00:00,Roberto Trashorras,76,76
23837,1778153,2014-11-22 00:00:00,Toni Kroos,85,88
23847,1778163,2014-11-29 00:00:00,Toni Kroos,85,88
23857,1778173,2014-12-06 00:00:00,Nemanja Radoja,68,72
23866,1778182,2014-12-12 00:00:00,Asier Illarramendi,79,84
23876,1778192,2015-02-04 00:00:00,Vicente Iborra,78,80
23885,1778201,2015-01-04 00:00:00,Toni Kroos,85,88
23895,1778211,2015-01-10 00:00:00,Jose Canas,75,76
23904,1778220,2015-01-18 00:00:00,Toni Kroos,85,88
23912,1778048,2014-08-31 00:00:00,Toni Kroos,84,88
23921,1778227,2015-01-24 00:00:00,Sami Khedira,84,86
23932,1778238,2015-01-31 00:00:00,Ruben Pardo,76,82
23942,1778248,2015-02-07 00:00:00,Toni Kroos,85,88
23953,1778259,2015-02-14 00:00:00,Celso Borges,72,76
23963,1778269,2015-02-22 00:00:00,Toni Kroos,85,88
23974,1778280,2015-03-01 00:00:00,Sergio Marcos,67,75
23984,1778290,2015-03-07 00:00:00,Toni Kroos,85,88
23995,1778301,2015-03-15 00:00:00,Simao,72,74
24005,1778311,2015-03-22 00:00:00,Toni Kroos,85,88
24016,1778322,2015-04-05 00:00:00,Manuel Iturra,76,76
24022,1778058,2014-09-13 00:00:00,Gabi,81,81
24036,1778332,2015-04-08 00:00:00,Toni Kroos,85,88
24047,1778343,2015-04-11 00:00:00,Dani Garcia,73,75
24057,1778353,2015-04-18 00:00:00,Jose Recio,71,76
24067,1778363,2015-04-26 00:00:00,Toni Kroos,85,88
24076,1778372,2015-04-29 00:00:00,Thomas,68,71
24086,1778382,2015-05-02 00:00:00,Sergio Ramos,87,87
24095,1778391,2015-05-09 00:00:00,Andre Gomes,76,83
24105,1778401,2015-05-17 00:00:00,Toni Kroos,85,88
24114,1778410,2015-05-23 00:00:00,Mehdi Lacen,74,74
24123,1778069,2014-09-20 00:00:00,Toni Kroos,85,88
24133,1778079,2014-09-23 00:00:00,Adrian Gonzalez,72,75
24144,1778090,2014-09-27 00:00:00,Toni Kroos,85,88
24154,1778100,2014-10-05 00:00:00,Mikel Rico,78,78
24165,1778111,2014-10-18 00:00:00,Toni Kroos,85,88
24175,1778121,2014-10-25 00:00:00,Sergio Busquets,85,89
24185,2030089,2015-08-23 00:00:00,Toni Kroos,85,88
24191,2030175,2015-10-31 00:00:00,Jonathan Viera,76,79
24200,2030184,2015-11-08 00:00:00,Casemiro,77,81
24210,2030194,2015-11-21 00:00:00,Sergio Busquets,86,87
24219,2030204,2015-11-29 00:00:00,Toni Kroos,87,90
24229,2030214,2015-12-05 00:00:00,Wanderson,67,77
24238,2030223,2015-12-13 00:00:00,Cristiano Ronaldo,93,93
24248,2030233,2015-12-20 00:00:00,Jose Raul Baena,78,80
24258,2030243,2015-12-30 00:00:00,Asier Illarramendi,79,83
24269,2030254,2016-01-03 00:00:00,Toni Kroos,87,90
24279,2030264,2016-01-09 00:00:00,Alejandro Bergantinos,72,72
24295,2030099,2015-08-29 00:00:00,Alfred N'Diaye,68,71
24305,2030355,2016-01-17 00:00:00,Nacho Cases,73,73
24315,2030365,2016-01-24 00:00:00,Toni Kroos,87,89
24324,2030374,2016-01-31 00:00:00,Pape Kouli Diop,77,77
24334,2030384,2016-02-07 00:00:00,Toni Kroos,87,89
24343,2030393,2016-02-13 00:00:00,Ander Iturraspe,81,83
24353,2030403,2016-02-21 00:00:00,Toni Kroos,87,89
24362,2030412,2016-02-27 00:00:00,Augusto Fernandez,79,79
24372,2030422,2016-03-02 00:00:00,Casemiro,77,81
24381,2030431,2016-03-05 00:00:00,Daniel Wass,77,79
24391,2030441,2016-03-13 00:00:00,Casemiro,77,81
24404,2030108,2015-09-12 00:00:00,Gareth Bale,87,91
24410,2030450,2016-03-20 00:00:00,Sebastian Cristoforo,72,80
24420,2030460,2016-04-02 00:00:00,Casemiro,77,81
24429,2030469,2016-04-09 00:00:00,Dani Garcia,74,76
24439,2030479,2016-04-16 00:00:00,Toni Kroos,87,89
24448,2030488,2016-04-20 00:00:00,Manuel Trigueros,79,84
24458,2030498,2016-04-23 00:00:00,Toni Kroos,87,89
24468,2030508,2016-04-30 00:00:00,Casemiro,79,83
24479,2030519,2016-05-08 00:00:00,Joao Cancelo,75,84
24489,2030529,2016-05-14 00:00:00,Casemiro,79,83
24504,2030118,2015-09-19 00:00:00,Rene Krhin,70,75
24513,2030127,2015-09-23 00:00:00,Mateo Kovacic,78,86
24523,2030137,2015-09-26 00:00:00,Fernando Damian Tissone,75,75
24532,2030146,2015-10-04 00:00:00,Casemiro,77,81
24542,2030156,2015-10-17 00:00:00,Victor Casadesus,75,75
24551,2030165,2015-10-24 00:00:00,Casemiro,77,81
